**MINIMIZED DFA TRANSITION TABLE**
No.Of States: 90
from 61  on getting 55 to 62
from 61  on getting 56 to 63
from 61  on getting 57 to 63
from 61  on getting 65 to 64
from 61  on getting 66 to 64
from 61  on getting 67 to 65
from 61  on getting 68 to 65
from 61  on getting 69 to 66
from 61  on getting 70 to 66
from 61  on getting 71 to 67
from 61  on getting 72 to 67
from 61  on getting 73 to 68
from 61  on getting 74 to 68
from 61  on getting 75 to 69
from 61  on getting 76 to 69
from 61  on getting 77 to 70
from 61  on getting 78 to 70
from 61  on getting 79 to 71
from 61  on getting 80 to 71
from 61  on getting 81 to 72
from 61  on getting 82 to 72
from 61  on getting 83 to 73
from 61  on getting 84 to 73
from 61  on getting 85 to 74
from 61  on getting 86 to 74
from 61  on getting 87 to 75
from 61  on getting 88 to 75
from 61  on getting 89 to 76
from 61  on getting 90 to 76
from 61  on getting 97 to 77
from 61  on getting 98 to 77
from 61  on getting 99 to 78
from 61  on getting 100 to 78
from 61  on getting 101 to 79
from 61  on getting 102 to 79
from 61  on getting 103 to 80
from 61  on getting 104 to 80
from 61  on getting 105 to 81
from 61  on getting 106 to 81
from 61  on getting 107 to 82
from 61  on getting 108 to 82
from 61  on getting 109 to 83
from 61  on getting 110 to 83
from 61  on getting 111 to 84
from 61  on getting 112 to 84
from 61  on getting 113 to 85
from 61  on getting 114 to 85
from 61  on getting 115 to 86
from 61  on getting 116 to 86
from 61  on getting 117 to 87
from 61  on getting 118 to 87
from 61  on getting 119 to 88
from 61  on getting 120 to 88
from 61  on getting 121 to 89
from 61  on getting 122 to 89
from 62  on getting 48 to 59
from 62  on getting 49 to 59
from 62  on getting 50 to 60
from 62  on getting 51 to 60
from 62  on getting 52 to 61
from 62  on getting 53 to 61
from 62  on getting 54 to 62
from 62  on getting 55 to 62
from 62  on getting 56 to 63
from 62  on getting 57 to 63
from 62  on getting 65 to 64
from 62  on getting 66 to 64
from 62  on getting 67 to 65
from 62  on getting 68 to 65
from 62  on getting 69 to 66
from 62  on getting 70 to 66
from 62  on getting 71 to 67
from 62  on getting 72 to 67
from 62  on getting 73 to 68
from 62  on getting 74 to 68
from 62  on getting 75 to 69
from 62  on getting 76 to 69
from 62  on getting 77 to 70
from 62  on getting 78 to 70
from 62  on getting 79 to 71
from 62  on getting 80 to 71
from 62  on getting 81 to 72
from 62  on getting 82 to 72
from 62  on getting 83 to 73
from 62  on getting 84 to 73
from 62  on getting 85 to 74
from 62  on getting 86 to 74
from 62  on getting 87 to 75
from 62  on getting 88 to 75
from 62  on getting 89 to 76
from 62  on getting 90 to 76
from 62  on getting 97 to 77
from 62  on getting 98 to 77
from 62  on getting 99 to 78
from 62  on getting 100 to 78
from 62  on getting 101 to 79
from 62  on getting 102 to 79
from 62  on getting 103 to 80
from 62  on getting 104 to 80
from 62  on getting 105 to 81
from 62  on getting 106 to 81
from 62  on getting 107 to 82
from 62  on getting 108 to 82
from 62  on getting 109 to 83
from 62  on getting 110 to 83
from 62  on getting 111 to 84
from 62  on getting 112 to 84
from 62  on getting 113 to 85
from 62  on getting 114 to 85
from 62  on getting 115 to 86
from 62  on getting 116 to 86
from 62  on getting 117 to 87
from 62  on getting 118 to 87
from 62  on getting 119 to 88
from 62  on getting 120 to 88
from 62  on getting 121 to 89
from 62  on getting 122 to 89
from 63  on getting 48 to 59
from 63  on getting 49 to 59
from 63  on getting 50 to 60
from 63  on getting 51 to 60
from 63  on getting 52 to 61
from 63  on getting 53 to 61
from 63  on getting 54 to 62
from 63  on getting 55 to 62
from 63  on getting 56 to 63
from 63  on getting 57 to 63
from 63  on getting 65 to 64
from 63  on getting 66 to 64
from 63  on getting 67 to 65
from 63  on getting 68 to 65
from 63  on getting 69 to 66
from 63  on getting 70 to 66
from 63  on getting 71 to 67
from 63  on getting 72 to 67
from 63  on getting 73 to 68
from 63  on getting 74 to 68
from 63  on getting 75 to 69
from 63  on getting 76 to 69
from 63  on getting 77 to 70
from 63  on getting 78 to 70
from 63  on getting 79 to 71
from 63  on getting 80 to 71
from 63  on getting 81 to 72
from 63  on getting 82 to 72
from 63  on getting 83 to 73
from 63  on getting 84 to 73
from 63  on getting 85 to 74
from 63  on getting 86 to 74
from 63  on getting 87 to 75
from 63  on getting 88 to 75
from 63  on getting 89 to 76
from 63  on getting 90 to 76
from 63  on getting 97 to 77
from 63  on getting 98 to 77
from 63  on getting 99 to 78
from 63  on getting 100 to 78
from 63  on getting 101 to 79
from 63  on getting 102 to 79
from 63  on getting 103 to 80
from 63  on getting 104 to 80
from 63  on getting 105 to 81
from 63  on getting 106 to 81
from 63  on getting 107 to 82
from 63  on getting 108 to 82
from 63  on getting 109 to 83
from 63  on getting 110 to 83
from 63  on getting 111 to 84
from 63  on getting 112 to 84
from 63  on getting 113 to 85
from 63  on getting 114 to 85
from 63  on getting 115 to 86
from 63  on getting 116 to 86
from 63  on getting 117 to 87
from 63  on getting 118 to 87
from 63  on getting 119 to 88
from 63  on getting 120 to 88
from 63  on getting 121 to 89
from 63  on getting 122 to 89
from 64  on getting 48 to 59
from 64  on getting 49 to 59
from 64  on getting 50 to 60
from 64  on getting 51 to 60
from 64  on getting 52 to 61
from 64  on getting 53 to 61
from 64  on getting 54 to 62
from 64  on getting 55 to 62
from 64  on getting 56 to 63
from 64  on getting 57 to 63
from 64  on getting 65 to 64
from 64  on getting 66 to 64
from 64  on getting 67 to 65
from 64  on getting 68 to 65
from 64  on getting 69 to 66
from 64  on getting 70 to 66
from 64  on getting 71 to 67
from 64  on getting 72 to 67
from 64  on getting 73 to 68
from 64  on getting 74 to 68
from 64  on getting 75 to 69
from 64  on getting 76 to 69
from 64  on getting 77 to 70
from 64  on getting 78 to 70
from 64  on getting 79 to 71
from 64  on getting 80 to 71
from 64  on getting 81 to 72
from 64  on getting 82 to 72
from 64  on getting 83 to 73
from 64  on getting 84 to 73
from 64  on getting 85 to 74
from 64  on getting 86 to 74
from 64  on getting 87 to 75
from 64  on getting 88 to 75
from 64  on getting 89 to 76
from 64  on getting 90 to 76
from 64  on getting 97 to 77
from 64  on getting 98 to 77
from 64  on getting 99 to 78
from 64  on getting 100 to 78
from 64  on getting 101 to 79
from 64  on getting 102 to 79
from 64  on getting 103 to 80
from 64  on getting 104 to 80
from 64  on getting 105 to 81
from 64  on getting 106 to 81
from 64  on getting 107 to 82
from 64  on getting 108 to 82
from 64  on getting 109 to 83
from 64  on getting 110 to 83
from 64  on getting 111 to 84
from 64  on getting 112 to 84
from 64  on getting 113 to 85
from 64  on getting 114 to 85
from 64  on getting 115 to 86
from 64  on getting 116 to 86
from 64  on getting 117 to 87
from 64  on getting 118 to 87
from 64  on getting 119 to 88
from 64  on getting 120 to 88
from 64  on getting 121 to 89
from 64  on getting 122 to 89
from 65  on getting 48 to 59
from 65  on getting 49 to 59
from 65  on getting 50 to 60
from 65  on getting 51 to 60
from 65  on getting 52 to 61
from 65  on getting 53 to 61
from 65  on getting 54 to 62
from 65  on getting 55 to 62
from 65  on getting 56 to 63
from 65  on getting 57 to 63
from 65  on getting 65 to 64
from 65  on getting 66 to 64
from 65  on getting 67 to 65
from 65  on getting 68 to 65
from 65  on getting 69 to 66
from 65  on getting 70 to 66
from 65  on getting 71 to 67
from 65  on getting 72 to 67
from 65  on getting 73 to 68
from 65  on getting 74 to 68
from 65  on getting 75 to 69
from 65  on getting 76 to 69
from 65  on getting 77 to 70
from 65  on getting 78 to 70
from 65  on getting 79 to 71
from 65  on getting 80 to 71
from 65  on getting 81 to 72
from 65  on getting 82 to 72
from 65  on getting 83 to 73
from 65  on getting 84 to 73
from 65  on getting 85 to 74
from 65  on getting 86 to 74
from 65  on getting 87 to 75
from 65  on getting 88 to 75
from 65  on getting 89 to 76
from 65  on getting 90 to 76
from 65  on getting 97 to 77
from 65  on getting 98 to 77
from 65  on getting 99 to 78
from 65  on getting 100 to 78
from 65  on getting 101 to 79
from 65  on getting 102 to 79
from 65  on getting 103 to 80
from 65  on getting 104 to 80
from 65  on getting 105 to 81
from 65  on getting 106 to 81
from 65  on getting 107 to 82
from 65  on getting 108 to 82
from 65  on getting 109 to 83
from 65  on getting 110 to 83
from 65  on getting 111 to 84
from 65  on getting 112 to 84
from 65  on getting 113 to 85
from 65  on getting 114 to 85
from 65  on getting 115 to 86
from 65  on getting 116 to 86
from 65  on getting 117 to 87
from 65  on getting 118 to 87
from 65  on getting 119 to 88
from 65  on getting 120 to 88
from 65  on getting 121 to 89
from 65  on getting 122 to 89
from 66  on getting 48 to 59
from 66  on getting 49 to 59
from 66  on getting 50 to 60
from 66  on getting 51 to 60
from 66  on getting 52 to 61
from 66  on getting 53 to 61
from 66  on getting 54 to 62
from 66  on getting 55 to 62
from 66  on getting 56 to 63
from 66  on getting 57 to 63
from 66  on getting 65 to 64
from 66  on getting 66 to 64
from 66  on getting 67 to 65
from 66  on getting 68 to 65
from 66  on getting 69 to 66
from 66  on getting 70 to 66
from 66  on getting 71 to 67
from 66  on getting 72 to 67
from 66  on getting 73 to 68
from 66  on getting 74 to 68
from 66  on getting 75 to 69
from 66  on getting 76 to 69
from 66  on getting 77 to 70
from 66  on getting 78 to 70
from 66  on getting 79 to 71
from 66  on getting 80 to 71
from 66  on getting 81 to 72
from 66  on getting 82 to 72
from 66  on getting 83 to 73
from 66  on getting 84 to 73
from 66  on getting 85 to 74
from 66  on getting 86 to 74
from 66  on getting 87 to 75
from 66  on getting 88 to 75
from 66  on getting 89 to 76
from 66  on getting 90 to 76
from 66  on getting 97 to 77
from 66  on getting 98 to 77
from 66  on getting 99 to 78
from 66  on getting 100 to 78
from 66  on getting 101 to 79
from 66  on getting 102 to 79
from 66  on getting 103 to 80
from 66  on getting 104 to 80
from 66  on getting 105 to 81
from 66  on getting 106 to 81
from 66  on getting 107 to 82
from 66  on getting 108 to 82
from 66  on getting 109 to 83
from 66  on getting 110 to 83
from 66  on getting 111 to 84
from 66  on getting 112 to 84
from 66  on getting 113 to 85
from 66  on getting 114 to 85
from 66  on getting 115 to 86
from 66  on getting 116 to 86
from 66  on getting 117 to 87
from 66  on getting 118 to 87
from 66  on getting 119 to 88
from 66  on getting 120 to 88
from 66  on getting 121 to 89
from 66  on getting 122 to 89
from 67  on getting 48 to 59
from 67  on getting 49 to 59
from 67  on getting 50 to 60
from 67  on getting 51 to 60
from 67  on getting 52 to 61
from 67  on getting 53 to 61
from 67  on getting 54 to 62
from 67  on getting 55 to 62
from 67  on getting 56 to 63
from 67  on getting 57 to 63
from 67  on getting 65 to 64
from 67  on getting 66 to 64
from 67  on getting 67 to 65
from 67  on getting 68 to 65
from 67  on getting 69 to 66
from 67  on getting 70 to 66
from 67  on getting 71 to 67
from 67  on getting 72 to 67
from 67  on getting 73 to 68
from 67  on getting 74 to 68
from 67  on getting 75 to 69
from 67  on getting 76 to 69
from 67  on getting 77 to 70
from 67  on getting 78 to 70
from 67  on getting 79 to 71
from 67  on getting 80 to 71
from 67  on getting 81 to 72
from 67  on getting 82 to 72
from 67  on getting 83 to 73
from 67  on getting 84 to 73
from 67  on getting 85 to 74
from 67  on getting 86 to 74
from 67  on getting 87 to 75
from 67  on getting 88 to 75
from 67  on getting 89 to 76
from 67  on getting 90 to 76
from 67  on getting 97 to 77
from 67  on getting 98 to 77
from 67  on getting 99 to 78
from 67  on getting 100 to 78
from 67  on getting 101 to 79
from 67  on getting 102 to 79
from 67  on getting 103 to 80
from 67  on getting 104 to 80
from 67  on getting 105 to 81
from 67  on getting 106 to 81
from 67  on getting 107 to 82
from 67  on getting 108 to 82
from 67  on getting 109 to 83
from 67  on getting 110 to 83
from 67  on getting 111 to 84
from 67  on getting 112 to 84
from 67  on getting 113 to 85
from 67  on getting 114 to 85
from 67  on getting 115 to 86
from 67  on getting 116 to 86
from 67  on getting 117 to 87
from 67  on getting 118 to 87
from 67  on getting 119 to 88
from 67  on getting 120 to 88
from 67  on getting 121 to 89
from 67  on getting 122 to 89
from 68  on getting 48 to 59
from 68  on getting 49 to 59
from 68  on getting 50 to 60
from 68  on getting 51 to 60
from 68  on getting 52 to 61
from 68  on getting 53 to 61
from 68  on getting 54 to 62
from 68  on getting 55 to 62
from 68  on getting 56 to 63
from 68  on getting 57 to 63
from 68  on getting 65 to 64
from 68  on getting 66 to 64
from 68  on getting 67 to 65
from 68  on getting 68 to 65
from 68  on getting 69 to 66
from 68  on getting 70 to 66
from 68  on getting 71 to 67
from 68  on getting 72 to 67
from 68  on getting 73 to 68
from 68  on getting 74 to 68
from 68  on getting 75 to 69
from 68  on getting 76 to 69
from 68  on getting 77 to 70
from 68  on getting 78 to 70
from 68  on getting 79 to 71
from 68  on getting 80 to 71
from 68  on getting 81 to 72
from 68  on getting 82 to 72
from 68  on getting 83 to 73
from 68  on getting 84 to 73
from 68  on getting 85 to 74
from 68  on getting 86 to 74
from 68  on getting 87 to 75
from 68  on getting 88 to 75
from 68  on getting 89 to 76
from 68  on getting 90 to 76
from 68  on getting 97 to 77
from 68  on getting 98 to 77
from 68  on getting 99 to 78
from 68  on getting 100 to 78
from 68  on getting 101 to 79
from 68  on getting 102 to 79
from 68  on getting 103 to 80
from 68  on getting 104 to 80
from 68  on getting 105 to 81
from 68  on getting 106 to 81
from 68  on getting 107 to 82
from 68  on getting 108 to 82
from 68  on getting 109 to 83
from 68  on getting 110 to 83
from 68  on getting 111 to 84
from 68  on getting 112 to 84
from 68  on getting 113 to 85
from 68  on getting 114 to 85
from 68  on getting 115 to 86
from 68  on getting 116 to 86
from 68  on getting 117 to 87
from 68  on getting 118 to 87
from 68  on getting 119 to 88
from 68  on getting 120 to 88
from 68  on getting 121 to 89
from 68  on getting 122 to 89
from 69  on getting 48 to 59
from 69  on getting 49 to 59
from 69  on getting 50 to 60
from 69  on getting 51 to 60
from 69  on getting 52 to 61
from 69  on getting 53 to 61
from 69  on getting 54 to 62
from 69  on getting 55 to 62
from 69  on getting 56 to 63
from 69  on getting 57 to 63
from 69  on getting 65 to 64
from 69  on getting 66 to 64
from 69  on getting 67 to 65
from 69  on getting 68 to 65
from 69  on getting 69 to 66
from 69  on getting 70 to 66
from 69  on getting 71 to 67
from 69  on getting 72 to 67
from 69  on getting 73 to 68
from 69  on getting 74 to 68
from 69  on getting 75 to 69
from 69  on getting 76 to 69
from 69  on getting 77 to 70
from 69  on getting 78 to 70
from 69  on getting 79 to 71
from 69  on getting 80 to 71
from 69  on getting 81 to 72
from 69  on getting 82 to 72
from 69  on getting 83 to 73
from 69  on getting 84 to 73
from 69  on getting 85 to 74
from 69  on getting 86 to 74
from 69  on getting 87 to 75
from 69  on getting 88 to 75
from 69  on getting 89 to 76
from 69  on getting 90 to 76
from 69  on getting 97 to 77
from 69  on getting 98 to 77
from 69  on getting 99 to 78
from 69  on getting 100 to 78
from 69  on getting 101 to 79
from 69  on getting 102 to 79
from 69  on getting 103 to 80
from 69  on getting 104 to 80
from 69  on getting 105 to 81
from 69  on getting 106 to 81
from 69  on getting 107 to 82
from 69  on getting 108 to 82
from 69  on getting 109 to 83
from 69  on getting 110 to 83
from 69  on getting 111 to 84
from 69  on getting 112 to 84
from 69  on getting 113 to 85
from 69  on getting 114 to 85
from 69  on getting 115 to 86
from 69  on getting 116 to 86
from 69  on getting 117 to 87
from 69  on getting 118 to 87
from 69  on getting 119 to 88
from 69  on getting 120 to 88
from 69  on getting 121 to 89
from 69  on getting 122 to 89
from 70  on getting 48 to 59
from 70  on getting 49 to 59
from 70  on getting 50 to 60
from 70  on getting 51 to 60
from 70  on getting 52 to 61
from 70  on getting 53 to 61
from 70  on getting 54 to 62
from 70  on getting 55 to 62
from 70  on getting 56 to 63
from 70  on getting 57 to 63
from 70  on getting 65 to 64
from 70  on getting 66 to 64
from 70  on getting 67 to 65
from 70  on getting 68 to 65
from 70  on getting 69 to 66
from 70  on getting 70 to 66
from 70  on getting 71 to 67
from 70  on getting 72 to 67
from 70  on getting 73 to 68
from 70  on getting 74 to 68
from 70  on getting 75 to 69
from 70  on getting 76 to 69
from 70  on getting 77 to 70
from 70  on getting 78 to 70
from 70  on getting 79 to 71
from 70  on getting 80 to 71
from 70  on getting 81 to 72
from 70  on getting 82 to 72
from 70  on getting 83 to 73
from 70  on getting 84 to 73
from 70  on getting 85 to 74
from 70  on getting 86 to 74
from 70  on getting 87 to 75
from 70  on getting 88 to 75
from 70  on getting 89 to 76
from 70  on getting 90 to 76
from 70  on getting 97 to 77
from 70  on getting 98 to 77
from 70  on getting 99 to 78
from 70  on getting 100 to 78
from 70  on getting 101 to 79
from 70  on getting 102 to 79
from 70  on getting 103 to 80
from 70  on getting 104 to 80
from 70  on getting 105 to 81
from 70  on getting 106 to 81
from 70  on getting 107 to 82
from 70  on getting 108 to 82
from 70  on getting 109 to 83
from 70  on getting 110 to 83
from 70  on getting 111 to 84
from 70  on getting 112 to 84
from 70  on getting 113 to 85
from 70  on getting 114 to 85
from 70  on getting 115 to 86
from 70  on getting 116 to 86
from 70  on getting 117 to 87
from 70  on getting 118 to 87
from 70  on getting 119 to 88
from 70  on getting 120 to 88
from 70  on getting 121 to 89
from 70  on getting 122 to 89
from 71  on getting 48 to 59
from 71  on getting 49 to 59
from 71  on getting 50 to 60
from 71  on getting 51 to 60
from 71  on getting 52 to 61
from 71  on getting 53 to 61
from 71  on getting 54 to 62
from 71  on getting 55 to 62
from 71  on getting 56 to 63
from 71  on getting 57 to 63
from 71  on getting 65 to 64
from 71  on getting 66 to 64
from 71  on getting 67 to 65
from 71  on getting 68 to 65
from 71  on getting 69 to 66
from 71  on getting 70 to 66
from 71  on getting 71 to 67
from 71  on getting 72 to 67
from 71  on getting 73 to 68
from 71  on getting 74 to 68
from 71  on getting 75 to 69
from 71  on getting 76 to 69
from 71  on getting 77 to 70
from 71  on getting 78 to 70
from 71  on getting 79 to 71
from 71  on getting 80 to 71
from 71  on getting 81 to 72
from 71  on getting 82 to 72
from 71  on getting 83 to 73
from 71  on getting 84 to 73
from 71  on getting 85 to 74
from 71  on getting 86 to 74
from 71  on getting 87 to 75
from 71  on getting 88 to 75
from 71  on getting 89 to 76
from 71  on getting 90 to 76
from 71  on getting 97 to 77
from 71  on getting 98 to 77
from 71  on getting 99 to 78
from 71  on getting 100 to 78
from 71  on getting 101 to 79
from 71  on getting 102 to 79
from 71  on getting 103 to 80
from 71  on getting 104 to 80
from 71  on getting 105 to 81
from 71  on getting 106 to 81
from 71  on getting 107 to 82
from 71  on getting 108 to 82
from 71  on getting 109 to 83
from 71  on getting 110 to 83
from 71  on getting 111 to 84
from 71  on getting 112 to 84
from 71  on getting 113 to 85
from 71  on getting 114 to 85
from 71  on getting 115 to 86
from 71  on getting 116 to 86
from 71  on getting 117 to 87
from 71  on getting 118 to 87
from 71  on getting 119 to 88
from 71  on getting 120 to 88
from 71  on getting 121 to 89
from 71  on getting 122 to 89
from 72  on getting 48 to 59
from 72  on getting 49 to 59
from 72  on getting 50 to 60
from 72  on getting 51 to 60
from 72  on getting 52 to 61
from 72  on getting 53 to 61
from 72  on getting 54 to 62
from 72  on getting 55 to 62
from 72  on getting 56 to 63
from 72  on getting 57 to 63
from 72  on getting 65 to 64
from 72  on getting 66 to 64
from 72  on getting 67 to 65
from 72  on getting 68 to 65
from 72  on getting 69 to 66
from 72  on getting 70 to 66
from 72  on getting 71 to 67
from 72  on getting 72 to 67
from 72  on getting 73 to 68
from 72  on getting 74 to 68
from 72  on getting 75 to 69
from 72  on getting 76 to 69
from 72  on getting 77 to 70
from 72  on getting 78 to 70
from 72  on getting 79 to 71
from 72  on getting 80 to 71
from 72  on getting 81 to 72
from 72  on getting 82 to 72
from 72  on getting 83 to 73
from 72  on getting 84 to 73
from 72  on getting 85 to 74
from 72  on getting 86 to 74
from 72  on getting 87 to 75
from 72  on getting 88 to 75
from 72  on getting 89 to 76
from 72  on getting 90 to 76
from 72  on getting 97 to 77
from 72  on getting 98 to 77
from 72  on getting 99 to 78
from 72  on getting 100 to 78
from 72  on getting 101 to 79
from 72  on getting 102 to 79
from 72  on getting 103 to 80
from 72  on getting 104 to 80
from 72  on getting 105 to 81
from 72  on getting 106 to 81
from 72  on getting 107 to 82
from 72  on getting 108 to 82
from 72  on getting 109 to 83
from 72  on getting 110 to 83
from 72  on getting 111 to 84
from 72  on getting 112 to 84
from 72  on getting 113 to 85
from 72  on getting 114 to 85
from 72  on getting 115 to 86
from 72  on getting 116 to 86
from 72  on getting 117 to 87
from 72  on getting 118 to 87
from 72  on getting 119 to 88
from 72  on getting 120 to 88
from 72  on getting 121 to 89
from 72  on getting 122 to 89
from 73  on getting 48 to 59
from 73  on getting 49 to 59
from 73  on getting 50 to 60
from 73  on getting 51 to 60
from 73  on getting 52 to 61
from 73  on getting 53 to 61
from 73  on getting 54 to 62
from 73  on getting 55 to 62
from 73  on getting 56 to 63
from 73  on getting 57 to 63
from 73  on getting 65 to 64
from 73  on getting 66 to 64
from 73  on getting 67 to 65
from 73  on getting 68 to 65
from 73  on getting 69 to 66
from 73  on getting 70 to 66
from 73  on getting 71 to 67
from 73  on getting 72 to 67
from 73  on getting 73 to 68
from 73  on getting 74 to 68
from 73  on getting 75 to 69
from 73  on getting 76 to 69
from 73  on getting 77 to 70
from 73  on getting 78 to 70
from 73  on getting 79 to 71
from 73  on getting 80 to 71
from 73  on getting 81 to 72
from 73  on getting 82 to 72
from 73  on getting 83 to 73
from 73  on getting 84 to 73
from 73  on getting 85 to 74
from 73  on getting 86 to 74
from 73  on getting 87 to 75
from 73  on getting 88 to 75
from 73  on getting 89 to 76
from 73  on getting 90 to 76
from 73  on getting 97 to 77
from 73  on getting 98 to 77
from 73  on getting 99 to 78
from 73  on getting 100 to 78
from 73  on getting 101 to 79
from 73  on getting 102 to 79
from 73  on getting 103 to 80
from 73  on getting 104 to 80
from 73  on getting 105 to 81
from 73  on getting 106 to 81
from 73  on getting 107 to 82
from 73  on getting 108 to 82
from 73  on getting 109 to 83
from 73  on getting 110 to 83
from 73  on getting 111 to 84
from 73  on getting 112 to 84
from 73  on getting 113 to 85
from 73  on getting 114 to 85
from 73  on getting 115 to 86
from 73  on getting 116 to 86
from 73  on getting 117 to 87
from 73  on getting 118 to 87
from 73  on getting 119 to 88
from 73  on getting 120 to 88
from 73  on getting 121 to 89
from 73  on getting 122 to 89
from 74  on getting 48 to 59
from 74  on getting 49 to 59
from 74  on getting 50 to 60
from 74  on getting 51 to 60
from 74  on getting 52 to 61
from 74  on getting 53 to 61
from 74  on getting 54 to 62
from 74  on getting 55 to 62
from 74  on getting 56 to 63
from 74  on getting 57 to 63
from 74  on getting 65 to 64
from 74  on getting 66 to 64
from 74  on getting 67 to 65
from 74  on getting 68 to 65
from 74  on getting 69 to 66
from 74  on getting 70 to 66
from 74  on getting 71 to 67
from 74  on getting 72 to 67
from 74  on getting 73 to 68
from 74  on getting 74 to 68
from 74  on getting 75 to 69
from 74  on getting 76 to 69
from 74  on getting 77 to 70
from 74  on getting 78 to 70
from 74  on getting 79 to 71
from 74  on getting 80 to 71
from 74  on getting 81 to 72
from 74  on getting 82 to 72
from 74  on getting 83 to 73
from 74  on getting 84 to 73
from 74  on getting 85 to 74
from 74  on getting 86 to 74
from 74  on getting 87 to 75
from 74  on getting 88 to 75
from 74  on getting 89 to 76
from 74  on getting 90 to 76
from 74  on getting 97 to 77
from 74  on getting 98 to 77
from 74  on getting 99 to 78
from 74  on getting 100 to 78
from 74  on getting 101 to 79
from 74  on getting 102 to 79
from 74  on getting 103 to 80
from 74  on getting 104 to 80
from 74  on getting 105 to 81
from 74  on getting 106 to 81
from 74  on getting 107 to 82
from 74  on getting 108 to 82
from 74  on getting 109 to 83
from 74  on getting 110 to 83
from 74  on getting 111 to 84
from 74  on getting 112 to 84
from 74  on getting 113 to 85
from 74  on getting 114 to 85
from 74  on getting 115 to 86
from 74  on getting 116 to 86
from 74  on getting 117 to 87
from 74  on getting 118 to 87
from 74  on getting 119 to 88
from 74  on getting 120 to 88
from 74  on getting 121 to 89
from 74  on getting 122 to 89
from 75  on getting 48 to 59
from 75  on getting 49 to 59
from 75  on getting 50 to 60
from 75  on getting 51 to 60
from 75  on getting 52 to 61
from 75  on getting 53 to 61
from 75  on getting 54 to 62
from 75  on getting 55 to 62
from 75  on getting 56 to 63
from 75  on getting 57 to 63
from 75  on getting 65 to 64
from 75  on getting 66 to 64
from 75  on getting 67 to 65
from 75  on getting 68 to 65
from 75  on getting 69 to 66
from 75  on getting 70 to 66
from 75  on getting 71 to 67
from 75  on getting 72 to 67
from 75  on getting 73 to 68
from 75  on getting 74 to 68
from 75  on getting 75 to 69
from 75  on getting 76 to 69
from 75  on getting 77 to 70
from 75  on getting 78 to 70
from 75  on getting 79 to 71
from 75  on getting 80 to 71
from 75  on getting 81 to 72
from 75  on getting 82 to 72
from 75  on getting 83 to 73
from 75  on getting 84 to 73
from 75  on getting 85 to 74
from 75  on getting 86 to 74
from 75  on getting 87 to 75
from 75  on getting 88 to 75
from 75  on getting 89 to 76
from 75  on getting 90 to 76
from 75  on getting 97 to 77
from 75  on getting 98 to 77
from 75  on getting 99 to 78
from 75  on getting 100 to 78
from 75  on getting 101 to 79
from 75  on getting 102 to 79
from 75  on getting 103 to 80
from 75  on getting 104 to 80
from 75  on getting 105 to 81
from 75  on getting 106 to 81
from 75  on getting 107 to 82
from 75  on getting 108 to 82
from 75  on getting 109 to 83
from 75  on getting 110 to 83
from 75  on getting 111 to 84
from 75  on getting 112 to 84
from 75  on getting 113 to 85
from 75  on getting 114 to 85
from 75  on getting 115 to 86
from 75  on getting 116 to 86
from 75  on getting 117 to 87
from 75  on getting 118 to 87
from 75  on getting 119 to 88
from 75  on getting 120 to 88
from 75  on getting 121 to 89
from 75  on getting 122 to 89
from 76  on getting 48 to 59
from 76  on getting 49 to 59
from 76  on getting 50 to 60
from 76  on getting 51 to 60
from 76  on getting 52 to 61
from 76  on getting 53 to 61
from 76  on getting 54 to 62
from 76  on getting 55 to 62
from 76  on getting 56 to 63
from 76  on getting 57 to 63
from 76  on getting 65 to 64
from 76  on getting 66 to 64
from 76  on getting 67 to 65
from 76  on getting 68 to 65
from 76  on getting 69 to 66
from 76  on getting 70 to 66
from 76  on getting 71 to 67
from 76  on getting 72 to 67
from 76  on getting 73 to 68
from 76  on getting 74 to 68
from 76  on getting 75 to 69
from 76  on getting 76 to 69
from 76  on getting 77 to 70
from 76  on getting 78 to 70
from 76  on getting 79 to 71
from 76  on getting 80 to 71
from 76  on getting 81 to 72
from 76  on getting 82 to 72
from 76  on getting 83 to 73
from 76  on getting 84 to 73
from 76  on getting 85 to 74
from 76  on getting 86 to 74
from 76  on getting 87 to 75
from 76  on getting 88 to 75
from 76  on getting 89 to 76
from 76  on getting 90 to 76
from 76  on getting 97 to 77
from 76  on getting 98 to 77
from 76  on getting 99 to 78
from 76  on getting 100 to 78
from 76  on getting 101 to 79
from 76  on getting 102 to 79
from 76  on getting 103 to 80
from 76  on getting 104 to 80
from 76  on getting 105 to 81
from 76  on getting 106 to 81
from 76  on getting 107 to 82
from 76  on getting 108 to 82
from 76  on getting 109 to 83
from 76  on getting 110 to 83
from 76  on getting 111 to 84
from 76  on getting 112 to 84
from 76  on getting 113 to 85
from 76  on getting 114 to 85
from 76  on getting 115 to 86
from 76  on getting 116 to 86
from 76  on getting 117 to 87
from 76  on getting 118 to 87
from 76  on getting 119 to 88
from 76  on getting 120 to 88
from 76  on getting 121 to 89
from 76  on getting 122 to 89
from 77  on getting 48 to 59
from 77  on getting 49 to 59
from 77  on getting 50 to 60
from 77  on getting 51 to 60
from 77  on getting 52 to 61
from 77  on getting 53 to 61
from 77  on getting 54 to 62
from 77  on getting 55 to 62
from 77  on getting 56 to 63
from 77  on getting 57 to 63
from 77  on getting 65 to 64
from 77  on getting 66 to 64
